96.97933980898661 248.33524009233815
491.3885070646405 680.774621739022
276.4386450767871 232.38719521540344
224.88995936492967 348.5623831905674
799.7095575847939 521.183640550148
313.88332384168496 259.58424794812527
550.0068972448546 629.6965546146923
350.7769615718883 694.5804725967372
270.9822716283715 652.6553571792255
474.02537649185064 320.2986610646682
166.64773220976394 638.4349734030179
193.85052858660444 830.4848464417405
473.5201688978656 739.9634340202705
763.0720431637835 743.3618033769365
103.98293214043707 698.0595427279694
806.7944927810257 723.7132755994304
104.74272997718852 791.199257261522
858.911896129493 754.6060331788143
775.2965835324079 787.6314620041002
389.8717189401192 203.57030577033245
489.45125080349993 204.03557484143664
602.9200961882989 126.05997473419947
187.4715673876278 765.3418380239191
311.3357470186983 304.9217882556817
182.77430028096293 355.1416976702611
504.1303838018749 131.95143472791375
98.5513912973797 188.72887631617732
854.1542072099279 542.3730671179512
785.3520593826813 162.43528911742368
564.659406509704 717.0933765818602
533.3113770104584 671.0302172510425
392.5665008212639 623.6836354916743
199.3614841105704 124.70319800128082
625.9314931746972 180.64684730629247
388.88944990536896 731.980108748976
177.71692092782888 259.70339023979244
811.4687923733863 570.300586735322
573.0748371873135 171.93493551099317
223.48719103016109 734.8151920904446
613.2002077736975 517.7371870732669
713.896416738949 771.7194417787115
371.2722598439706 589.3706929199614
857.943197392234 593.5236078879649
248.297846738491 119.69325374044469
502.22627317964657 440.2647422264041
136.88072590101834 282.38248006503255
857.7778534582255 825.1283171146489
280.9722959024762 575.1747148367348
828.8516037592808 120.99423504420871
650.8057710355863 481.41105436165515
517.768098405732 287.59619061090314
149.87332581893304 123.96809921229215
768.4335694543886 836.9445366955943
231.77606755773522 205.3151850394442
451.7789831375103 829.8458230438193
317.1000826232468 666.252874070298
403.1966878852401 521.9614225510381
582.3924444982721 337.7606852579785
526.9057385808682 193.32746890613365
551.8337095081876 127.68417307291561
626.5786980082404 625.6700424565595
140.39058520658384 344.0889766531154
851.1514716286997 348.9681952199551
374.1833483155234 482.3241963530241
331.1408201316127 213.14402902514604
807.09914879529 384.1560819850456
440.56318527772993 205.36986899691078
527.983078696252 403.1325938704208
141.54589873567056 744.4341942026836
572.0733857408088 218.87228233353406
613.2675546583039 689.6468860959308
202.28440157291956 686.6463309822805
434.1973538234168 708.0388772988324
100.3901977527758 837.5883459176623
758.3343751519561 693.089265531044
398.39093394364266 399.632040487879
761.4428261350519 567.9675777818946
262.4577485385491 533.7864426712865
133.46821937692633 665.0675217889482
405.033483119474 832.1455692939836
702.8195741229401 235.64245613717912
249.50463207038422 697.8079997000402
523.6833875097069 760.8965027372088
149.39100339151477 838.9091546863324
180.8246053012413 212.95378337695405
393.3434753814151 669.9824914570424
648.2217298825329 225.33727558572534
325.34711996072497 469.48845331231996
363.1150941611766 434.86323019688257
279.18130728596634 191.93061643303125
771.698673545467 426.892881759779
724.1125108107448 598.0203410220518
661.6758932933093 530.732285471952
655.2355844575974 129.70378637434055
855.8242254066126 649.7822001172138
273.1968887165993 817.2686591248682
98.13980602798208 352.89050576327566
217.91526593760923 294.971492840592
441.5125710601638 505.4452548387747
676.48174575101 749.5464253224305
468.62398420489234 398.9384943231118
569.6993337101749 379.48707342973563
349.7205492841011 522.4764075066818
379.97988652755265 782.437128808183
546.0536214446428 249.4434282130511
398.88406427889703 125.8306146676588
231.33920078174296 787.3423375593445
241.09065760348383 839.7625317303077
802.223033147758 668.1455872496679
667.4137862218059 275.12132120424855
470.09933205455354 472.3287204265084
460.0519146858541 666.6225284840837
819.9862948463884 425.93010275635896
739.4016296917983 646.664612137511
744.5850342764913 526.7293246348032
221.14525292561336 646.0967883239286
270.67832345248786 354.7860364027572
295.51123697531625 712.0037851562695
133.63624287811155 225.73428994284208
653.2681483113108 660.6718770228559
812.3987406858613 834.5316132502061
419.3484986799888 166.16261890904846
538.3000261017474 589.96185840797
227.3560688572197 566.1093313600866
610.924952808714 258.855556534745
323.3812245419025 168.51950543161098
151.38216176200476 793.2922545851554
440.7789360305982 428.97709587717253
854.0014134065934 699.667514466372
485.7276370657395 790.9320924186865
416.89638751904585 462.52499239302705
767.8954878774396 121.68247998647567
139.33352622568577 172.8669970224445
715.6489714127854 721.5851177245953
729.5580580192357 453.55632386910037
623.4098922285725 568.6029844072311
467.766207635973 166.54017911198892
741.6276738962388 203.23470048903886
254.33074136917287 610.9149709208896
426.41251607869117 657.1316260826366
386.8300419000173 556.1598710431078
705.0044047788514 554.571562039002
577.2750297881246 553.4847639725184
853.9998103076996 495.86030800979006
719.9640523970754 409.84831533829896
762.918095172272 484.1664666453452
351.24887988683696 124.1592878094863
296.1546811778279 507.8600116444611
195.38357379448075 601.3184882977949
628.2262909709251 313.8912204769173
96.72964930459948 744.1625388643783
776.4312497361409 614.8213918482228
667.6313461654802 586.7898991006946
516.5358296042648 716.9101980649838
493.1599891721513 367.6598328871392
651.535419591751 714.0059133947722
267.0641519188751 275.36770474051616
572.61040387133 296.2747880332509
99.47550044017048 304.37431068234787
821.2542130844993 782.5579274154657
232.62241830458876 165.0934501714034
452.8460116661072 122.22135429695
277.3505149511342 760.988915139603
310.42482687504463 613.996850322204
705.1375570174889 125.24358779685957
434.4659377230538 361.8414360694476
732.4063488655902 808.4419889458193
307.7783650613104 841.0075772569569
500.36682983498656 631.3571515987255
683.3329151709045 446.7748598262154
754.3665531425787 377.05531571312923
350.29971767110146 635.4813567518386
684.8660129603978 629.0522522090915
819.8371872335607 620.1275529085316
174.473059086402 309.85848644871936
227.86364867176422 248.93679659552586
164.25485995253212 707.2858361897726
790.6393987632699 345.991124309141
366.7633213393191 173.78339730333437
682.4108186770054 181.9924301876718
185.0030448504122 170.00859785271024
859.5331669866836 446.5319574306765
301.42131173572125 120.33979443308468
322.50224906308176 790.9352430208468
315.3576276057346 352.7238322622455
327.46604138843327 563.4546674383892
259.4988625037727 316.62108722783495
582.2865124657388 664.8359023607261
584.6705322056133 605.9713531975931
101.04492523833524 129.71994543782898
429.7652785507244 771.8454809273823
276.3178279915921 154.26432107172295
855.8124083884876 394.1101417547354
732.0887167814757 159.12650694551752
698.8461002513563 680.5991698842047
810.0141089183095 472.5483303094221
529.6546735252275 342.70792391628214
356.96811692146923 833.8210017509299
702.5684822330114 496.42001565149735
336.8047872783955 744.0028997797727
